rank,sku,pid,commentId,commentDate,score,countryCode,user,comment,imageUrls
4,CJGY2064580,2406200640451621700,2507140608441613012,2025-07-02T00:15:26+08:00,5,DE,B***q,"очень приятная для моего котёнка, оставляет его в хорошем настроении",
4,CJGY2064580,2406200640451621700,2507140608151617409,2025-07-01T20:53:06+08:00,5,ES,V***m,"fantástica.
la segunda que compro",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/ab93f90b-e685-4b05-934c-ecd3f09e6b95.jpg
4,CJGY2064580,2406200640451621700,2507140608491613106,2025-07-01T17:10:48+08:00,5,IT,H***j,"bel tappetino per animali, lo metterò sul balcone per il mio cane, buon rapporto qualità prezzo, consiglio",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/12c0a8e0-c56e-4ef0-b3f2-93e09d3716ef.jpg
4,CJGY2064580,2406200640451621700,2507140608201615213,2025-07-01T16:34:20+08:00,5,US,K***g,nice,
4,CJGY2064580,2406200640451621700,2507140608351614907,2025-07-01T13:19:57+08:00,5,US,V***e,Se nota fresquita pero falta la aprobación del michi ,
4,CJGY2064580,2406200640451621700,2507140608441613011,2025-07-01T13:17:46+08:00,5,UA,Q***b,"коврик хороший,он действительно прохладный,продавцу,спасибо,за быструю отправку",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/6050b372-26b0-4517-bd73-30a07f54df36.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/106883a2-2cc0-46e9-8047-fb916364ba0a.jpg
4,CJGY2064580,2406200640451621700,2507140610411611916,2025-07-01T11:31:31+08:00,1,ES,S***f,"es un engaño, tela fresca q cuando la mascota está encima se calienta, muy mala calidad",
4,CJGY2064580,2406200640451621700,2507140610411611919,2025-07-01T09:21:48+08:00,1,BR,L***r,Muito pequeno não gostei ,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/db5a0f9d-fb8d-4a8c-be24-0529d21839f2.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/ea418b35-d086-4e6a-9b20-5bfd00527770.jpg
4,CJGY2064580,2406200640451621700,2507140608491613107,2025-07-01T07:45:37+08:00,5,ES,M***s,"son bastante útiles, y en el calor del verano más.",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/05ff2d75-18ce-4063-83df-6358cfa29a9b.jpg
4,CJGY2064580,2406200640451621700,2507140610071616612,2025-07-01T06:06:47+08:00,3,FR,B***p,Tissu frais mais rien d’extraordinaire… ,
4,CJGY2064580,2406200640451621700,2507140610351617602,2025-07-01T05:38:35+08:00,2,FR,V***e,Le tapis est en tissu ok mais il ne rafraichit pas du tout....,
4,CJGY2064580,2406200640451621700,2507140608411610000,2025-07-01T03:42:30+08:00,5,ES,Y***h,"No estaba seguro pero es fresquita, le encanta.",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/a754ff7a-03fb-42d6-9a5b-e3402f91d81c.jpg
4,CJGY2064580,2406200640451621700,2507140610071616615,2025-07-01T01:35:22+08:00,3,IT,Y***i,"non è proprio freschissimo, diciamo che all'inizio lo sembra, ma non è quel che pensavo",
4,CJGY2064580,2406200640451621700,2507140610411611902,2025-06-30T21:50:32+08:00,1,FR,I***y,Modèle minuscule trop petit comme un mouchoir ,
4,CJGY2064580,2406200640451621700,2507140609541613210,2025-06-30T16:10:08+08:00,4,ES,D***v,supongo que me equivoqué pidiendo el tamaño y lo que me ha llegado es del tamaño de un pañuelo,
4,CJGY2064580,2406200640451621700,2507140609571614801,2025-06-30T15:27:33+08:00,4,IL,W***r,a bit smaller then expected but nonetheless is cooling as described my cat is yet to try it but pretty nice for the summer.,
4,CJGY2064580,2406200640451621700,2507140610381616910,2025-06-30T09:44:03+08:00,1,ES,Q***s,no coolmat its a blanket,
4,CJGY2064580,2406200640451621700,2507140608311612011,2025-06-30T09:05:21+08:00,5,US,B***t,les chats ne m'ont encore rien dit mais bien frais au toucher,
4,CJGY2064580,2406200640451621700,2507140608201615206,2025-06-30T09:03:40+08:00,5,IT,W***c,"Looks nice and feels fresh. The dog didn’t understand yet what to do with it, but hope will understand. Good quality and fast shipping 👍🏼",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/dd8d914e-da6a-4b5b-aac6-b1cd3681baee.jpg
4,CJGY2064580,2406200640451621700,2507140610381616911,2025-06-30T08:24:40+08:00,1,UA,X***t,"Это просто коврик, охлаждения от него 0,0",
4,CJGY2064580,2406200640451621700,2507140608351614500,2025-06-30T04:33:37+08:00,5,ES,K***m,"Muy bien , fresquita ",
4,CJGY2064580,2406200640451621700,2507140610101617202,2025-06-30T03:44:19+08:00,3,ES,M***z,Refresca bastante poco. Para dias de mucho calor no la veo muy útil.,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/ffa29ec4-0be7-4936-9941-ae0c464309a2.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/ef649bb9-73e6-4260-936f-1c37029983f3.jpg
4,CJGY2064580,2406200640451621700,2507140609571614806,2025-06-29T23:56:51+08:00,4,FR,C***l,Un peu petit ,
4,CJGY2064580,2406200640451621700,2507140608411610100,2025-06-29T23:29:41+08:00,5,UA,M***k,"Размер коврика отличный , свои функции выполняет ",
4,CJGY2064580,2406200640451621700,2507140608401619700,2025-06-29T23:25:09+08:00,5,VE,U***a,Excelente! Para mi perrita en el verano,
4,CJGY2064580,2406200640451621700,2507140608251611319,2025-06-29T23:24:13+08:00,5,CH,V***e,Trop bien ,
4,CJGY2064580,2406200640451621700,2507140608441613004,2025-06-29T23:12:27+08:00,5,ES,I***b,Muy fresco,
4,CJGY2064580,2406200640451621700,2507140610071616618,2025-06-29T21:04:24+08:00,3,IT,X***e,"tappetini normali in spugnetta a più strati, nulla di che.
se li metti in freezer potrebbe essere restano freddi
i cani ci fanno la pipi",
4,CJGY2064580,2406200640451621700,2507140608411610101,2025-06-29T20:52:45+08:00,5,ES,P***t,"La tela es fresca. a mís perros les gusta. Es una esterilla finita, yo la dejo un poco en la nevera y así queda un poco más fría.",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/78b74717-1f68-467b-8de5-4f84c0dc9054.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/c948c9c4-3dd8-43f2-8932-f2e870f9a05c.jpg
4,CJGY2064580,2406200640451621700,2507140610071616605,2025-06-29T18:41:11+08:00,3,FR,S***a,N’est pas vraiment plus frais qu’un tapis pour chien classique ,
4,CJGY2064580,2406200640451621700,2507140608491613115,2025-06-29T15:25:56+08:00,5,CO,R***i,¡El pedido llegó mucho antes de la fecha estimada! El producto es exactamente como se describe y se ve en las fotos. La calidad es sorprendentemente buena para el precio que tiene. Vino muy bien empaquetado y protegido. ¡Totalmente recomendable!,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/0d69221c-eebb-49e0-bac3-06fb6cdff99d.jpg
4,CJGY2064580,2406200640451621700,2507140609571614702,2025-06-29T15:24:06+08:00,4,ES,M***c,El tamaño es regular  ha sido ideal para una caja de cartón y a los gatitos les gusta  así que bien no es muy gruesa,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/9e4555c6-939c-4916-82a6-86e5031b13e3.jpg
4,CJGY2064580,2406200640451621700,2507140608441613002,2025-06-29T15:19:31+08:00,5,KR,I***i,좋아요,
4,CJGY2064580,2406200640451621700,2507140608151617408,2025-06-29T14:20:53+08:00,5,CH,Z***v,Top bravo ,
4,CJGY2064580,2406200640451621700,2507140610341613804,2025-06-29T14:12:51+08:00,2,NL,B***d,Size is not accurate. Item was a lot smaller,
4,CJGY2064580,2406200640451621700,2507140608351614509,2025-06-29T13:03:24+08:00,5,KR,I***m,좋아요   사이즈는   이게 젤 좋은것같아요   작은사이즈는 너무 작아요,
4,CJGY2064580,2406200640451621700,2507140610101617205,2025-06-29T08:09:21+08:00,3,IT,N***v,"tappetini normali in spugnetta a più strati, nulla di che.
se li metti in freezer potrebbe essere restano freddi
i cani ci fanno la pipi",
4,CJGY2064580,2406200640451621700,2507140608351614909,2025-06-29T06:50:30+08:00,5,UA,U***h,"Хорошая подстилка,моей собаке понравилось ",
4,CJGY2064580,2406200640451621700,2507140610351617603,2025-06-29T06:20:56+08:00,2,ES,T***g,Muy pequeño. No noto que enfríe ,
4,CJGY2064580,2406200640451621700,2507140610101617207,2025-06-29T02:41:02+08:00,3,IT,Z***p,"tappetini normali in spugnetta a più strati, nulla di che.
se li metti in freezer potrebbe essere restano freddi
i cani ci fanno la pipi",
4,CJGY2064580,2406200640451621700,2507140609571614700,2025-06-29T01:16:40+08:00,4,ES,J***l,"El la medida ideal para una silla, y a los gatitos les gusta subirse a las sillas así que bien no es muy gruesa",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/a8b1f740-834f-48f7-bba8-0f0acd902bdd.jpg
4,CJGY2064580,2406200640451621700,2507140608151617415,2025-06-29T00:09:18+08:00,5,US,P***f,Pups absolutely love these cooling blankets ,
4,CJGY2064580,2406200640451621700,2507140609571614800,2025-06-28T23:24:00+08:00,4,UA,A***r,Quite nice!,
4,CJGY2064580,2406200640451621700,2507140610351617600,2025-06-28T21:46:00+08:00,2,ES,L***r,"Pensé que era un poco más grande, no veo que enfríe para nada. mi perrita se pone pero en nada se va.",
4,CJGY2064580,2406200640451621700,2507140608201615205,2025-06-28T17:21:31+08:00,5,CZ,F***z,"It's unbelievable, but the mat is really cool to the touch. Our dog is absolutely happy on these warm days.",
4,CJGY2064580,2406200640451621700,2507140608491613118,2025-06-28T17:13:59+08:00,5,NL,V***d,Super snel verzonden en ontvangen en erg tevreden over de items🙏🏼🧡,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/a21b3d8c-c933-4d67-94e7-9e1dbe8b7d20.jpg
4,CJGY2064580,2406200640451621700,2507140610381616907,2025-06-28T15:04:50+08:00,1,FR,H***s,tres déçu car cela ne refroidi guère et meme mis au congélateur ce n'est pas froid !!!!,
4,CJGY2064580,2406200640451621700,2507140608311612010,2025-06-28T12:04:14+08:00,5,PL,Y***l,Cool to the touch. Very quick delivery,
4,CJGY2064580,2406200640451621700,2507140608411610102,2025-06-28T11:58:07+08:00,5,NL,S***t,Super snel verzonden en ontvangen en erg tevreden over de items🙏🏼🧡,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/4808c48c-dbe1-4d95-9e96-bf58251ba2bf.jpg
4,CJGY2064580,2406200640451621700,2507140610411611912,2025-06-28T09:32:00+08:00,1,DE,E***k,ich habe 3 gekauft und nur 2 erhalten. sehr traurig!,
4,CJGY2064580,2406200640451621700,2507140608441613016,2025-06-28T09:31:27+08:00,5,ES,E***a,"sí se siente fresco al tacto, pero el XS es demasiado pequeño",
4,CJGY2064580,2406200640451621700,2507140608311612016,2025-06-28T09:12:09+08:00,5,NL,K***m,Is echt cooler,
4,CJGY2064580,2406200640451621700,2507140608351614905,2025-06-28T06:20:51+08:00,5,NL,P***w,Super snel verzonden en ontvangen en erg tevreden over de items🙏🏼🧡,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/af1e7aeb-34dc-4270-a054-70c96a22f891.jpg
4,CJGY2064580,2406200640451621700,2507140608251611318,2025-06-28T02:56:23+08:00,5,ES,Q***d,está fresquito,
4,CJGY2064580,2406200640451621700,2507140608491613100,2025-06-28T00:27:09+08:00,5,NL,W***a,Super snel verzonden en ontvangen en erg tevreden over de items🙏🏼🧡,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/8085a0c4-8747-48d7-869f-8f6198ae7c17.jpg
4,CJGY2064580,2406200640451621700,2507140608251611306,2025-06-27T21:06:52+08:00,5,IL,M***j,"הכלבה ממש אהבה
הזמנתי עוד",
4,CJGY2064580,2406200640451621700,2507140610101617209,2025-06-27T18:44:36+08:00,3,ES,D***c,es muy pequeño pero es fresquito,
4,CJGY2064580,2406200640451621700,2507140608251611314,2025-06-27T18:12:00+08:00,5,PL,M***w,wszystko jest ok według zamówienia,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/cf65b9cd-9819-40a0-a96a-6784ab665e62.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/a833104f-a5c8-4bb1-986a-d969e3832ae3.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/93cbd0af-7dc5-478a-8a4d-f83f2871f11e.jpg
4,CJGY2064580,2406200640451621700,2507140608401619801,2025-06-27T18:08:12+08:00,5,DE,N***g,"cool.
matte kühlt angemehm. grad zur warmen Zet gut.
wir nutzen es im Fussbereich vom Bett gegen die Hitze.",
4,CJGY2064580,2406200640451621700,2507140608151617413,2025-06-27T17:00:09+08:00,5,PE,I***d,"Se siente refrescante la vdd, mi bebé aún no se acostumbra pero pues si está fresh ",
4,CJGY2064580,2406200640451621700,2507140610071616606,2025-06-27T16:44:06+08:00,3,IT,O***o,sembra funzionare......vedremo,
4,CJGY2064580,2406200640451621700,2507140608151617407,2025-06-27T14:16:28+08:00,5,KR,D***d,좋아요 ㅈㅎㅎ ㅈㅈㄹ.  좋아요 ㅈㅎㅎ 좋아요 ㅈㅎㅎ  좋아요 ㅈㅎㅎ ㅈㅈㄹ.  좋아요 ㅈㅎㅎ 좋아요 ㅈㅎㅎ  좋아요 ㅈㅎㅎ ㅈㅈㄹ.  좋아요 ㅈㅎㅎ 좋아요 ㅈㅎㅎ  좋아요 ㅈㅎㅎ ㅈㅈㄹ.  좋아요 ㅈㅎㅎ 좋아요 ㅈㅎㅎ  ,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/919b1504-4656-448f-964a-00ef314fe02b.jpg
4,CJGY2064580,2406200640451621700,2507140608441613001,2025-06-27T12:55:58+08:00,5,DE,H***q,"cool.
matte kühlt angemehm. grad zur warmen Zet gut.
wir nutzen es im Fussbereich vom Bett gegen die Hitze.",
4,CJGY2064580,2406200640451621700,2507140610101617201,2025-06-27T12:02:14+08:00,3,ES,P***h,"Me la esperaba más fresquita, aún así calidad precio no está mal.",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/061f30f1-0acc-4187-a998-1f51bd7a5c80.jpg
4,CJGY2064580,2406200640451621700,2507140608201615203,2025-06-27T11:47:26+08:00,5,IL,X***l,"Отличный коврик, хорошая цена 4 евро. Коту понравился. Удобно.",
4,CJGY2064580,2406200640451621700,2507140608441613015,2025-06-27T09:08:36+08:00,5,ES,N***j,perfecta,
4,CJGY2064580,2406200640451621700,2507140608251611315,2025-06-27T08:36:06+08:00,5,IT,B***d,tutto ok vedere il cane come si comporta.,
4,CJGY2064580,2406200640451621700,2507140608251611310,2025-06-27T03:55:27+08:00,5,FR,H***g,"Très utile pour mon vieux chien lorsqu'il fait chaud.
Je recommande",
4,CJGY2064580,2406200640451621700,2507140608491613105,2025-06-26T14:46:00+08:00,5,ES,S***z,"perfecto,mi perrito ya ni se mueve de su alfombrilla",
4,CJGY2064580,2406200640451621700,2507140608351614900,2025-06-26T14:26:00+08:00,5,KR,C***l,잘도착,
4,CJGY2064580,2406200640451621700,2507140608311612009,2025-06-26T14:22:55+08:00,5,IL,F***n,מוצר מצויין ,
4,CJGY2064580,2406200640451621700,2507140608441613000,2025-06-26T11:53:21+08:00,5,UA,P***e,"Товар повністю відповідає опису.
Доставка швидка",
4,CJGY2064580,2406200640451621700,2507140608201615207,2025-06-26T08:55:31+08:00,5,KR,H***f,잘도착,
4,CJGY2064580,2406200640451621700,2507140608151617405,2025-06-26T07:41:36+08:00,5,IT,I***f,"I miei gatti li adorano, prodotto come descrizione.",
4,CJGY2064580,2406200640451621700,2507140610341613813,2025-06-26T06:17:24+08:00,2,IT,R***r,Non rinfresca per niente. Il mio cane dopo 4 minuti aveva caldo di nuovo lâ,
4,CJGY2064580,2406200640451621700,2507140608201615201,2025-06-26T03:03:28+08:00,5,KR,E***g,그냥 쓸만해요..,
4,CJGY2064580,2406200640451621700,2507140609571614807,2025-06-25T20:29:30+08:00,4,KR,N***m,시원하긴한데 오래누우면 줌 따뜻해짐,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/7012369e-77be-4ab3-b4e9-69c739497106.jpg
4,CJGY2064580,2406200640451621700,2507140608151617406,2025-06-25T20:14:28+08:00,5,UA,Z***u,Якісно виконаний,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/3ffee013-7c82-4051-ace9-db600988a327.jpg
4,CJGY2064580,2406200640451621700,2507140610411611901,2025-06-25T19:46:46+08:00,1,FR,L***u,"un morceau de tissus ,rien de rafraîchissement.... complètement nul",
4,CJGY2064580,2406200640451621700,2507140608251611303,2025-06-25T17:21:13+08:00,5,ES,W***i,"Como se ve, tamaño para un gato no es grande. Suave",
4,CJGY2064580,2406200640451621700,2507140608491613101,2025-06-25T16:09:41+08:00,5,JP,D***k,good good good good good good good good good good good good good good good good good good good good ,
4,CJGY2064580,2406200640451621700,2507140608201615211,2025-06-25T14:24:31+08:00,5,ES,T***q,Igual a la foto. Muy suave y sedosa. Se nota fresca. Creo que le gustará a mis gatos sino a los perros seguro que si no son tan delicados jajaja,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/007aae3c-b767-4b21-bb89-c59d83f8dd16.jpg
4,CJGY2064580,2406200640451621700,2507140608251611312,2025-06-25T13:33:04+08:00,5,UA,T***k,Супер,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/4ee4aeed-c2a7-4b7a-b1b6-8a4305416274.jpg
4,CJGY2064580,2406200640451621700,2507140608311612018,2025-06-25T12:16:11+08:00,5,ES,H***w,me encanta,
4,CJGY2064580,2406200640451621700,2507140608441613014,2025-06-25T11:55:53+08:00,5,JP,O***v,good good good good good good good good good good good good good good good good good good good good ,
4,CJGY2064580,2406200640451621700,2507140608351614503,2025-06-25T11:15:52+08:00,5,NL,E***w,👍👍👍😁,
4,CJGY2064580,2406200640451621700,2507140609541613218,2025-06-25T10:58:48+08:00,4,ES,O***u,bueno no es lo que  esperaba  pero por el precio pero igualmente hace su función,
4,CJGY2064580,2406200640451621700,2507140608311612012,2025-06-25T09:13:53+08:00,5,ES,Q***s,"Buena calidad, envio rápido, como en la descripción.",
4,CJGY2064580,2406200640451621700,2507140608401619703,2025-06-25T09:06:42+08:00,5,ES,W***k,"bien empaquetado, parece de calidad. el perro no lo usa mucho.",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/96b57a65-4937-4bc6-8774-9145dae07ca5.jpg
4,CJGY2064580,2406200640451621700,2507140608151617417,2025-06-25T06:31:03+08:00,5,ES,D***f,manta muy suave agradable y fresca,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/861ef998-1111-49ba-bd0f-8a96b10fb2bc.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/9085ab02-f0e2-4822-871b-8deaf1b220a8.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/0af6789c-936b-404c-82fc-6c0c4d94cffc.jpg
4,CJGY2064580,2406200640451621700,2507140608491613117,2025-06-25T05:41:47+08:00,5,JP,Z***a,good good good good good good good good good good good good good good good good good good good good ,
4,CJGY2064580,2406200640451621700,2507140608401619702,2025-06-25T05:33:31+08:00,5,DE,J***n,actually cool??? the package was hot due to the weather but when I took it out the plastic it was and still is cool!!,
4,CJGY2064580,2406200640451621700,2507140608531619700,2025-06-25T04:34:54+08:00,5,ES,C***s,Igual a la foto. Es mas bonita y muy suave como sedosa.,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/0f322a51-ba56-44c7-a0e1-cd9707d95181.jpg
4,CJGY2064580,2406200640451621700,2507140608401619900,2025-06-25T02:28:13+08:00,5,NL,Z***u,"Gelijk in gebruik genomen, voelt lekker koel aan.",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/a9d3e98f-50a3-480f-9588-d46d681f310b.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/33806c6b-eece-4880-a4aa-ac78ba63869d.jpg
4,CJGY2064580,2406200640451621700,2507140608201615202,2025-06-24T23:57:25+08:00,5,ES,M***d,He comprado varias repito la compra es ideal,
4,CJGY2064580,2406200640451621700,2507140608441613018,2025-06-24T23:03:16+08:00,5,DE,D***b,Sehr geil ,
4,CJGY2064580,2406200640451621700,2507140608411610001,2025-06-24T21:07:15+08:00,5,ES,M***b,"Algo más delgado de lo que esperaba pero funciona bien, el color tal cual la imagen y el tamaño y calidad bien ",
4,CJGY2064580,2406200640451621700,2507140610421619400,2025-06-24T20:23:38+08:00,1,ES,W***l,"no enfría es mentira, solo que la tela no coge calor pero eso de que enfría cuando se pone encima el animal es mentira",
4,CJGY2064580,2406200640451621700,2507140610071616607,2025-06-24T19:38:31+08:00,3,ES,C***v,"пришло быстро, но удручает все эти нитки.",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/f7de7e6e-f104-4de6-8a97-a91189df4b65.jpg
4,CJGY2064580,2406200640451621700,2507140610351617500,2025-06-24T14:55:31+08:00,2,CA,I***x,"I should’ve read the measurements, but saw the words “extra large”.  It’s smaller than my pillow. ",
4,CJGY2064580,2406200640451621700,2507140610341613812,2025-06-24T14:18:35+08:00,2,UA,A***r,"я непобачила що треба обирати розмір , прийшов малесенький що мене розстроїло",
4,CJGY2064580,2406200640451621700,2507140608251611307,2025-06-24T12:52:01+08:00,5,UA,C***f,Дуже класний килимок. Дійсно охолоджуючий. ,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/12c38838-af81-4db2-86cf-aaf8e6634385.jpg
4,CJGY2064580,2406200640451621700,2507140610101617204,2025-06-24T11:55:42+08:00,3,ES,P***u,De momento ni el gato ni el perro lo utilizan,
4,CJGY2064580,2406200640451621700,2507140609571614805,2025-06-24T10:16:08+08:00,4,IT,A***t,They seem to appreciate it and it actually is kinda cool to the touch! I don’t know if it’s still refreshing after the stay on it but it seems to do what it’s supposed to!,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/4a0c6f1e-b32a-4a37-a0e5-27806599cd95.jpg
4,CJGY2064580,2406200640451621700,2507140608351614908,2025-06-24T09:33:42+08:00,5,PE,U***p,"Tamaño ideal para gatos, por verano mi gatita lo usa y al tocarlo si se siente como la tela se mantiene fría ",
4,CJGY2064580,2406200640451621700,2507140608411610103,2025-06-24T08:51:02+08:00,5,KR,Y***g,신기하네요 ㅋ그냥 만져봤는데 시원합니다 ㅋ일단 한번 빨았는데 그래도 시원합니다 ㅋ노견이라 더위를 많이타서 이제라도 챙겨주려고 구매했는데 아주 잘 구매했습니다 ㅋ만족합니다 ㅋ사이즈 큰걸로 샀습니다 ㅋ,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/33716808-e1a3-482b-a95b-f00384ff56a5.jpg
4,CJGY2064580,2406200640451621700,2507140608491613111,2025-06-24T08:04:38+08:00,5,UK,K***v,This is great feels very cool. Would buy again Super fast shipping. Thanks seller,
4,CJGY2064580,2406200640451621700,2507140608441613007,2025-06-24T07:56:07+08:00,5,ES,K***g,"Se ajusta a lo publicitado.
Mi perrito supercontento",
4,CJGY2064580,2406200640451621700,2507140608311612017,2025-06-24T05:50:55+08:00,5,ES,B***t,Ponérsela en el suelo y tumbarse ,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/292f34fb-2b82-43d2-a77d-4ddb06597f83.jpg
4,CJGY2064580,2406200640451621700,2507140610101617206,2025-06-24T04:21:38+08:00,3,ES,T***f,"Mucho más pequeño de lo que esperaba, no sé nota nada el frio, supongo que por el precio que tiene no se puede pedir mucho más. El envío fue rápido.",
4,CJGY2064580,2406200640451621700,2507140608491613110,2025-06-24T04:13:06+08:00,5,PL,M***z,"коврик реально прохладный на ощупь, думаю в жару мой котик оценит 👍",
4,CJGY2064580,2406200640451621700,2507140608201615215,2025-06-24T03:46:28+08:00,5,FR,R***n,"Surprenant, au toucher le tapis paraît froid, parfait pour les été très chaud.",
4,CJGY2064580,2406200640451621700,2507140610411611908,2025-06-24T01:12:14+08:00,1,UK,V***v,No sirve para nada ,
4,CJGY2064580,2406200640451621700,2507140608251611300,2025-06-24T00:17:44+08:00,5,NL,F***r,voelt ook koel aan hond moet er nog even aan wennen .maar ziet er goed uit heb xl gepakt.,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/0b35ff6d-40fd-4faf-b846-d150503e8dd6.jpg
4,CJGY2064580,2406200640451621700,2507140610381616909,2025-06-23T22:21:02+08:00,1,ES,V***l,"no es refrescante,, es una esterilla normal",
4,CJGY2064580,2406200640451621700,2507140609541613209,2025-06-23T21:26:31+08:00,4,JP,G***y,肌触りも良く、涼しく感じる。縫製も問題無さそうである。大きさも問題なし。商品自体は、何ら問題無い。ただ、ホコリぽいので、一度洗濯してから使用しようと思う。あとは耐久性かな？,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/b4a87fd2-3a26-4fcb-88f9-0728830c79a5.jpg
4,CJGY2064580,2406200640451621700,2507140608311612019,2025-06-23T17:26:46+08:00,5,UA,W***t,соответствует описанию соответствует описанию соответствует описанию соответствует описанию соответствует описанию,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/1fdc5316-aa84-466d-8801-0b807b23e371.jpg
4,CJGY2064580,2406200640451621700,2507140608151617411,2025-06-23T16:14:37+08:00,5,ES,A***e,es fresquita le va super bien para mí perrita pequeña,
4,CJGY2064580,2406200640451621700,2507140608351614506,2025-06-23T12:19:23+08:00,5,ES,C***x,"Mis gatos aún lo están testeando, pero es verdad que es una tela que parece estar fría",
4,CJGY2064580,2406200640451621700,2507140608491613104,2025-06-23T11:01:15+08:00,5,PT,A***x,"its really soft ; not really cold , but its enough to keep them fresh
my cat went straight on it and seems very happy with it
which also means im happy with it 🩵",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/854f13e8-1a76-4726-a2c6-bc0e6b5c32e5.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/99091624-a56d-43fb-9127-910119b56de1.jpg
4,CJGY2064580,2406200640451621700,2507140608491613102,2025-06-23T10:06:33+08:00,5,ES,Z***e,se ve bien a ver si funciona,
4,CJGY2064580,2406200640451621700,2507140608151617403,2025-06-23T08:01:32+08:00,5,US,D***j,Thank you. I received it well.,
4,CJGY2064580,2406200640451621700,2507140608491613114,2025-06-23T07:33:58+08:00,5,CH,Z***s,tissu frais et doux,
4,CJGY2064580,2406200640451621700,2507140610381616908,2025-06-23T07:21:47+08:00,1,PL,S***v,"Ніякий це не охолоджуючий, а звичайний килимок. в охолоджуючих всередині гель. А цей просто з тканинки. не купуйте, вас обдурюють!",
